ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title
0,1878,1,pack,title: clickart 950 000 premier image pack ( dvd-rom ); manufacturer: broderbund; price: nan,title: clickart 950000 premier image pack ( dvd-rom ); manufacturer: nan; price: 48.95,clickart 950 000 premier image pack ( dvd-rom ),clickart 950000 premier image pack ( dvd-rom )
606,2848,0,profesrofessofessifessioessionssionasional,title: microsoft office 2004 professional ( mac ); manufacturer: microsoft; price: 499.99,title: microsoft onenote 2007 upgrade ( pc ); manufacturer: nan; price: 79.95,microsoft office 2004 professional ( mac ),microsoft onenote 2007 upgrade ( pc )
606,3199,0,profesrofessofessifessioessionssionasional,title: microsoft office 2004 professional ( mac ); manufacturer: microsoft; price: 499.99,title: microsoft ( r ) office ultimate 2007; manufacturer: nan; price: 539.95,microsoft office 2004 professional ( mac ),microsoft ( r ) office ultimate 2007
632,2154,0,profesrofessofessifessioessionssionasional,title: microsoft windows xp professional full version with sp2; manufacturer: microsoft; price: 299.99,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,microsoft windows xp professional full version with sp2,adobe after effects professional 7 software for windows effects software
632,2524,0,profesrofessofessifessioessionssionasional,title: microsoft windows xp professional full version with sp2; manufacturer: microsoft; price: 299.99,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,microsoft windows xp professional full version with sp2,adobe after effects cs3 professional software for windows effects software
654,2154,0,profesrofessofessifessioessionssionasional,title: acrobat professional 8 ( windows ); manufacturer: adobe; price: 273.0,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,acrobat professional 8 ( windows ),adobe after effects professional 7 software for windows effects software
654,2524,0,profesrofessofessifessioessionssionasional,title: acrobat professional 8 ( windows ); manufacturer: adobe; price: 273.0,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,acrobat professional 8 ( windows ),adobe after effects cs3 professional software for windows effects software
753,2154,0,profesrofessofessifessioessionssionasional,title: microsoft office & windows training professional; manufacturer: topics entertainment; price: 49.95,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,microsoft office & windows training professional,adobe after effects professional 7 software for windows effects software
753,2524,0,profesrofessofessifessioessionssionasional,title: microsoft office & windows training professional; manufacturer: topics entertainment; price: 49.95,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,microsoft office & windows training professional,adobe after effects cs3 professional software for windows effects software
753,3199,0,profesrofessofessifessioessionssionasional,title: microsoft office & windows training professional; manufacturer: topics entertainment; price: 49.95,title: microsoft ( r ) office ultimate 2007; manufacturer: nan; price: 539.95,microsoft office & windows training professional,microsoft ( r ) office ultimate 2007
851,1427,0,profesrofessofessifessioessionssionasional,title: punch ! professional home design platinum v10; manufacturer: punch ! software; price: 99.0,title: punch software 85100 punch!master landscape pro v10 and home design; manufacturer: nan; price: 59.97,punch ! professional home design platinum v10,punch software 85100 punch!master landscape pro v10 and home design
1115,1427,1,profesrofessofessifessioessionssionasional,title: punch ! master landscape professional & home design v 10.0; manufacturer: punch ! software; price: 69.95,title: punch software 85100 punch!master landscape pro v10 and home design; manufacturer: nan; price: 59.97,punch ! master landscape professional & home design v 10.0,punch software 85100 punch!master landscape pro v10 and home design
1190,1427,0,profesrofessofessifessioessionssionasional,title: punch ! professional home design; manufacturer: punch ! software; price: 89.99,title: punch software 85100 punch!master landscape pro v10 and home design; manufacturer: nan; price: 59.97,punch ! professional home design,punch software 85100 punch!master landscape pro v10 and home design
1264,1427,0,profesrofessofessifessioessionssionasional,title: punch ! professional home design suite; manufacturer: punch ! software; price: 69.99,title: punch software 85100 punch!master landscape pro v10 and home design; manufacturer: nan; price: 59.97,punch ! professional home design suite,punch software 85100 punch!master landscape pro v10 and home design
6,1675,0,rofessofessifessioessionssionasional,title: adobe after effects professional 6.5 upgrade from standard to professional; manufacturer: adobe; price: 499.99,title: adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227; manufacturer: nan; price: 185.32,adobe after effects professional 6.5 upgrade from standard to professional,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227
6,2154,0,rofessofessifessioessionssionasional,title: adobe after effects professional 6.5 upgrade from standard to professional; manufacturer: adobe; price: 499.99,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,adobe after effects professional 6.5 upgrade from standard to professional,adobe after effects professional 7 software for windows effects software
6,2524,0,rofessofessifessioessionssionasional,title: adobe after effects professional 6.5 upgrade from standard to professional; manufacturer: adobe; price: 499.99,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,adobe after effects professional 6.5 upgrade from standard to professional,adobe after effects cs3 professional software for windows effects software
90,2154,0,rofessofessifessioessionssionasional,title: emc retrospect 7.5 professional for windows upgrade; manufacturer: dantz; price: nan,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,emc retrospect 7.5 professional for windows upgrade,adobe after effects professional 7 software for windows effects software
90,2524,0,rofessofessifessioessionssionasional,title: emc retrospect 7.5 professional for windows upgrade; manufacturer: dantz; price: nan,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,emc retrospect 7.5 professional for windows upgrade,adobe after effects cs3 professional software for windows effects software
250,1675,0,rofessofessifessioessionssionasional,title: adobe after effects professional 7.0; manufacturer: adobe; price: 999.0,title: adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227; manufacturer: nan; price: 185.32,adobe after effects professional 7.0,adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227
250,2154,1,rofessofessifessioessionssionasional,title: adobe after effects professional 7.0; manufacturer: adobe; price: 999.0,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,adobe after effects professional 7.0,adobe after effects professional 7 software for windows effects software
250,2524,0,rofessofessifessioessionssionasional,title: adobe after effects professional 7.0; manufacturer: adobe; price: 999.0,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,adobe after effects professional 7.0,adobe after effects cs3 professional software for windows effects software
270,2154,0,rofessofessifessioessionssionasional,title: adobe acrobat 7.0 professional; manufacturer: adobe; price: 449.99,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,adobe acrobat 7.0 professional,adobe after effects professional 7 software for windows effects software
270,2524,0,rofessofessifessioessionssionasional,title: adobe acrobat 7.0 professional; manufacturer: adobe; price: 449.99,title: adobe after effects cs3 professional software for windows effects software; manufacturer: nan; price: 998.95,adobe acrobat 7.0 professional,adobe after effects cs3 professional software for windows effects software
333,1675,0,rofessofessifessioessionssionasional,title: adobe after effects 7.0 professional ( mac ); manufacturer: adobe; price: 999.0,title: adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227; manufacturer: nan; price: 185.32,adobe after effects 7.0 professional ( mac ),adobe after effects ( v7 .0 ) pro mac up pro-pro adobe 12070227
333,2154,0,rofessofessifessioessionssionasional,title: adobe after effects 7.0 professional ( mac ); manufacturer: adobe; price: 999.0,title: adobe after effects professional 7 software for windows effects software; manufacturer: nan; price: 999.0,adobe after effects 7.0 professional ( mac ),adobe after effects professional 7 software for windows effects software
