ltable_id,rtable_id,label,block_id,entity_a,entity_b,entity_a_title,entity_b_title,sub_block_id,sub_block_size
15,2141,0,0,title: omnioutliner professional 3.0; manufacturer: csdc; price: 69.95,title: system mechanic 6 professional; manufacturer: nan; price: 36.9,omnioutliner professional 3.0,system mechanic 6 professional,0_0,6
512,2412,0,oftwarftware,title: microsoft windows xp professional upgrade with sp2; manufacturer: microsoft software; price: 199.99,title: individual software prm-wn5 professor teaches windows xp; manufacturer: individual software; price: 24.99,microsoft windows xp professional upgrade with sp2,individual software prm-wn5 professor teaches windows xp,oftwarftware_8,6
512,2441,0,oftwarftware,title: microsoft windows xp professional upgrade with sp2; manufacturer: microsoft software; price: 199.99,title: microsoft windows vista ultimate upgrade; manufacturer: nan; price: 239.95,microsoft windows xp professional upgrade with sp2,microsoft windows vista ultimate upgrade,oftwarftware_8,6
512,2792,0,oftwarftware,title: microsoft windows xp professional upgrade with sp2; manufacturer: microsoft software; price: 199.99,title: adobe dv rack 2.0 hd software for windows professional editing software; manufacturer: nan; price: 499.0,microsoft windows xp professional upgrade with sp2,adobe dv rack 2.0 hd software for windows professional editing software,oftwarftware_8,6
512,2803,0,oftwarftware,title: microsoft windows xp professional upgrade with sp2; manufacturer: microsoft software; price: 199.99,title: visual studio pro 2005 upgrade ( pc ) microsoft; manufacturer: nan; price: 549.0,microsoft windows xp professional upgrade with sp2,visual studio pro 2005 upgrade ( pc ) microsoft,oftwarftware_8,6
513,2131,0,oftwarftware,title: mavis beacon typing 17 ( win/mac ); manufacturer: encore software; price: 19.99,title: mavis beacon 16; manufacturer: nan; price: 17.9,mavis beacon typing 17 ( win/mac ),mavis beacon 16,oftwarftware_8,6
513,2153,0,oftwarftware,title: mavis beacon typing 17 ( win/mac ); manufacturer: encore software; price: 19.99,title: mavis beacon teaches typing v17 deluxe pc/mac; manufacturer: nan; price: 29.9,mavis beacon typing 17 ( win/mac ),mavis beacon teaches typing v17 deluxe pc/mac,oftwarftware_9,6
548,2104,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp; manufacturer: nan; price: 33.97,quickbooks pro 2007 small business financial software,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,oftwarftware_9,6
548,2122,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: make finale 2006 software music production software; manufacturer: nan; price: 424.95,quickbooks pro 2007 small business financial software,make finale 2006 software music production software,oftwarftware_9,6
548,2146,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: intuit quicken home and business 2007 software for windows tax & finance software; manufacturer: nan; price: 89.95,quickbooks pro 2007 small business financial software,intuit quicken home and business 2007 software for windows tax & finance software,oftwarftware_9,6
548,2530,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: intuit quickbooks premier professional services edition 2007 software win tax & finance software; manufacturer: nan; price: 349.95,quickbooks pro 2007 small business financial software,intuit quickbooks premier professional services edition 2007 software win tax & finance software,oftwarftware_9,6
548,3034,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: quickbooks pro 2007 win; manufacturer: nan; price: 192.26,quickbooks pro 2007 small business financial software,quickbooks pro 2007 win,oftwarftware_9,6
548,3145,0,oftwarftware,title: quickbooks pro 2007 small business financial software; manufacturer: intuit; price: 199.95,title: palo alto business plan pro 2007; manufacturer: nan; price: 83.99,quickbooks pro 2007 small business financial software,palo alto business plan pro 2007,oftwarftware_10,6
570,2412,0,oftwarftware,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-wn5 professor teaches windows xp; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-wn5 professor teaches windows xp,oftwarftware_10,6
570,2745,0,oftwarftware,title: professor teaches windows xp; manufacturer: individual software; price: 19.99,title: individual software prm-xw3 professor teaches excel & word; manufacturer: individual software; price: 24.99,professor teaches windows xp,individual software prm-xw3 professor teaches excel & word,oftwarftware_10,6
636,2131,0,oftwarftware,title: mavis beacon teaches typing deluxe v17; manufacturer: encore software; price: 39.99,title: mavis beacon 16; manufacturer: nan; price: 17.9,mavis beacon teaches typing deluxe v17,mavis beacon 16,oftwarftware_10,6
636,2153,1,oftwarftware,title: mavis beacon teaches typing deluxe v17; manufacturer: encore software; price: 39.99,title: mavis beacon teaches typing v17 deluxe pc/mac; manufacturer: nan; price: 29.9,mavis beacon teaches typing deluxe v17,mavis beacon teaches typing v17 deluxe pc/mac,oftwarftware_10,6
689,2002,0,oftwarftware,title: family tree maker version 16 collectors edition; manufacturer: encore software; price: nan,title: family tree maker 11 collector 's edition; manufacturer: nan; price: 34.9,family tree maker version 16 collectors edition,family tree maker 11 collector 's edition,oftwarftware_10,6
691,2781,1,oftwarftware,title: dk amazing animals 1.1; manufacturer: global-software-publishing; price: 9.99,title: global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista; manufacturer: global-software-publishing; price: 9.08,dk amazing animals 1.1,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista,oftwarftware_11,6
693,2783,0,oftwarftware,title: kakuro puzzle addict unlimited edition; manufacturer: global-software-publishing; price: 9.99,title: global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp; manufacturer: nan; price: 8.79,kakuro puzzle addict unlimited edition,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,oftwarftware_11,6
695,2777,0,oftwarftware,title: global software smart steps 1st grade windows macintosh ); manufacturer: global software; price: nan,title: global software a8658jch smart steps kinder win 95 98 me 2000 xp vista; manufacturer: nan; price: 9.08,global software smart steps 1st grade windows macintosh ),global software a8658jch smart steps kinder win 95 98 me 2000 xp vista,oftwarftware_11,6
696,3110,0,oftwarftware,title: wild photo effects ( jewel case ); manufacturer: on-hand-software; price: 9.99,title: cross stitch design studio ( jewel case ) ( 8006 ); manufacturer: m-and-r-technologies; price: 9.59,wild photo effects ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 ),oftwarftware_11,6
703,2787,1,oftwarftware,title: dk exotic animals africa; manufacturer: global-software-publishing; price: 9.99,title: global software a4124m2h dk exotic animals africa win 95 98 2000 xp; manufacturer: global-software-publishing; price: 9.08,dk exotic animals africa,global software a4124m2h dk exotic animals africa win 95 98 2000 xp,oftwarftware_11,6
705,2008,0,oftwarftware,title: professional home design suite platinum; manufacturer: punch ! software; price: 99.95,title: instant home design 3.0; manufacturer: nan; price: 15.9,professional home design suite platinum,instant home design 3.0,oftwarftware_11,6
707,2783,0,oftwarftware,title: sudoku puzzle addict; manufacturer: global-software-publishing-north-america-inc; price: 6.99,title: global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp; manufacturer: nan; price: 8.79,sudoku puzzle addict,global software a2960jcw sudoku puzzle addict : unlimited edition win 98 me 2000 xp,oftwarftware_12,6
707,2785,1,oftwarftware,title: sudoku puzzle addict; manufacturer: global-software-publishing-north-america-inc; price: 6.99,title: global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ); manufacturer: global-software-publishing-north-america-inc; price: 8.79,sudoku puzzle addict,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),oftwarftware_12,6
712,2343,0,oftwarftware,title: spongebob squarepants typing 2008 win/mac; manufacturer: encore software; price: 19.95,title: encore software 12441 encore spongebob squarepants typing fun time management; manufacturer: nan; price: 17.97,spongebob squarepants typing 2008 win/mac,encore software 12441 encore spongebob squarepants typing fun time management,oftwarftware_12,6
719,3110,0,oftwarftware,title: best of card games ( jewel case ); manufacturer: on-hand-software; price: 9.99,title: cross stitch design studio ( jewel case ) ( 8006 ); manufacturer: m-and-r-technologies; price: 9.59,best of card games ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 ),oftwarftware_12,6
722,2130,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: steinberg wavelab studio 6 audio editing software competitive crossgrade music production software; manufacturer: nan; price: 199.95,steinberg nuendo 3 digital audio software,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,oftwarftware_12,6
722,2156,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: steinberg cubase 4 software music production software; manufacturer: nan; price: 799.99,steinberg nuendo 3 digital audio software,steinberg cubase 4 software music production software,oftwarftware_12,6
722,2175,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: bias deck 3.5 le digital audio recording software music production software; manufacturer: nan; price: 69.95,steinberg nuendo 3 digital audio software,bias deck 3.5 le digital audio recording software music production software,oftwarftware_13,6
722,2198,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: steinberg wavelab studio 6 audio editing software music production software; manufacturer: steinberg-media-technologies; price: 299.95,steinberg nuendo 3 digital audio software,steinberg wavelab studio 6 audio editing software music production software,oftwarftware_13,6
722,2238,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: steinberg cubase studio 4 software competitive crossgrade music production software; manufacturer: nan; price: 199.99,steinberg nuendo 3 digital audio software,steinberg cubase studio 4 software competitive crossgrade music production software,oftwarftware_13,6
722,2392,0,oftwarftware,title: steinberg nuendo 3 digital audio software; manufacturer: steinberg; price: 2499.0,title: steinberg cubase 4 software educational discount music production software; manufacturer: nan; price: 349.95,steinberg nuendo 3 digital audio software,steinberg cubase 4 software educational discount music production software,oftwarftware_13,6
723,2332,0,oftwarftware,title: learn2 training for microsoft excel; manufacturer: topics-entertainment-software - ( consignment ); price: 9.99,title: designing forms with microsoft office infopath 2007; manufacturer: nan; price: 36.39,learn2 training for microsoft excel,designing forms with microsoft office infopath 2007,oftwarftware_13,6
724,2788,0,oftwarftware,title: simply put software got ta sing windows/macintosh ); manufacturer: simply-put-software; price: nan,title: simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ); manufacturer: simply-put-software; price: 34.97,simply put software got ta sing windows/macintosh ),simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),oftwarftware_13,6
724,2798,1,oftwarftware,title: simply put software got ta sing windows/macintosh ); manufacturer: simply-put-software; price: nan,title: simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ); manufacturer: simply-put-software; price: 34.97,simply put software got ta sing windows/macintosh ),simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),oftwarftware_14,6
726,2788,1,oftwarftware,title: simply put software data eliminator; manufacturer: simply-put-software; price: nan,title: simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ); manufacturer: simply-put-software; price: 34.97,simply put software data eliminator,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),oftwarftware_14,6
735,2136,0,oftwarftware,title: adventure workshop preschool ( jewel case ); manufacturer: encore software; price: 29.99,title: the land before time : preschool adventure; manufacturer: brighter-minds-media-inc .; price: 12.9,adventure workshop preschool ( jewel case ),the land before time : preschool adventure,oftwarftware_14,6
